Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,44,2161,0,0,0,1,0,0,0,1,0,0,996,813,0,3,3.8956912985872214,0.8750863260769842
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,0,3.7617034323456133,1.512752447423465
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,1,-1.5471321948186834,0.24881825876866964
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,2,-1.4004969352577905,2.9939344769102103
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,1,-2.6060140986772082,-0.120381134157723
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,62,2545,0,0,0,1,0,0,0,1,0,0,825,743,0,2,1.2365576555473663,2.20237116834564
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,54,2363,0,0,1,0,0,0,0,0,0,1,125,-166,0,2,1.069160966760539,3.456982953196665
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,0,0,1,0,0,0,0,1,0,0,34,24,0,1,-2.6310755901627254,0.3954085759559136
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,64,2221,0,1,0,0,0,0,0,1,0,0,1571,1554,0,0,4.020844071353583,-2.3452743461633005
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,46,2760,0,0,1,0,0,0,0,0,0,1,1760,1723,1,0,3.0505239890212006,-1.299615965134398
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,0,0,0,1,0,0,0,1,0,0,39,38,0,1,-2.878263637230804,-0.006236640003695023
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,57,2749,0,0,1,0,0,0,0,0,0,1,1021,899,0,2,0.6003218833557475,2.5726314441797333
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,51,2160,0,1,0,0,0,0,0,0,1,0,897,880,1,0,1.5431599294593554,-1.2189767102226106
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432,1362,1,3,3.288198729747731,-1.9717605287606406
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188,1038,0,3,3.795175518707416,0.2866249334179916
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,37,2502,0,0,0,1,0,0,0,0,0,1,26,25,0,1,-3.1497013003155443,-1.1732708984699134
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,38,2433,0,0,0,1,0,1,0,0,0,0,721,679,1,2,1.6624479054127113,1.0786756696268147
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,69,2504,0,0,1,0,0,0,0,1,0,0,1178,1025,0,3,3.4357965457145934,-0.41077399321504565
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,64,2461,0,1,0,0,0,0,0,1,0,0,491,457,0,2,-0.08782272862067643,2.2100699226601335
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,2173,0,0,0,1,0,0,0,0,0,1,8,7,0,1,-2.9725517642610866,-0.49913984891191027
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,58,2242,0,0,0,1,0,0,0,1,0,0,892,831,1,2,1.209470361221266,0.497153163403522
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,49,2420,1,0,0,0,0,0,0,0,1,0,65,62,0,1,-2.560938366089352,0.08284996835761939
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,0,0,1,0,0,0,0,0,1,0,119,107,0,1,-2.3126632034354055,0.30734424064023724
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,52,2483,0,1,0,0,0,0,0,1,0,0,720,558,0,3,2.6475032449762232,0.8069650210788726
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,42,2822,0,0,0,1,0,1,0,0,0,0,917,685,0,3,3.464120621071185,0.559313708753618
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,0,1,0,0,0,0,0,1,0,0,28,19,0,1,-2.9146688505938316,-1.3171526471190051
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,55,2467,0,0,0,0,1,0,0,0,0,1,338,288,0,2,-0.35498965674160904,0.7606005999211181
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262,1096,0,0,3.6624074329711434,-1.6442111811829598
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,62,2561,0,1,0,0,0,0,0,0,1,0,1541,1449,0,0,4.134181358443525,-1.3265264503993315
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,45,2562,0,0,0,1,0,0,0,0,1,0,125,77,0,1,-2.2497742230448687,-0.2416907340078458
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,33,2423,0,0,1,0,0,0,0,1,0,0,90,81,0,1,-2.5763426884739786,-0.44176952493349725
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,61,2630,0,0,0,1,0,0,0,1,0,0,184,153,0,1,-1.4748960944792293,0.9195567432345941
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,58,2656,0,1,0,0,0,0,0,0,0,1,894,859,0,2,1.073532888701121,3.288911118412399
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,0,0,0,1,0,0,0,1,0,0,185,151,0,1,-1.6756423801983173,-0.1497085605023551
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,43,2450,0,1,0,0,0,0,0,1,0,0,152,130,0,1,-1.469852964958693,0.4424813908787719
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,42,2725,0,0,0,1,0,0,0,1,0,0,89,86,0,1,-2.233213281147836,0.1207260510343156
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,50,2452,0,1,0,0,0,0,0,0,0,1,986,920,0,3,4.309224353288267,-1.8795917970581693
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,63,2623,0,1,0,0,0,0,0,1,0,0,255,235,1,2,-1.0286334203473446,0.8873408791791989
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,2,0.5598800712066649,1.409973014377524
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,66,2804,1,0,0,0,0,0,0,0,0,1,1486,1310,0,2,2.638510180930414,4.453595397102749
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,38,2662,0,0,0,1,0,0,0,0,0,1,152,145,0,1,-2.481541319531568,-0.018355907948623084
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,67,2550,0,0,0,0,1,0,0,0,1,0,952,880,3,0,3.0800105149374626,-1.8904593496264133
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,52,2226,1,0,0,0,0,0,0,0,1,0,32,29,0,1,-2.636632330397095,-1.0608775941419097
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,63,2461,0,0,0,1,0,0,0,0,1,0,957,872,0,0,2.2102436900196016,-1.3614281635727483
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,55,2363,0,0,0,1,0,0,0,0,1,0,384,373,0,2,-0.9242673302859103,1.8480659986281223
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,45,2814,0,1,0,0,0,0,0,0,0,1,494,431,3,0,1.8137395858056762,-0.412023959076452
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,57,2165,0,1,0,0,0,0,0,0,0,1,8,7,0,1,-5.425451171317104,4.716517024741269
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,30,2515,0,1,0,0,0,0,0,1,0,0,53,37,0,1,-2.0195920927152478,-1.22688221031199
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,54,2328,0,1,0,0,0,0,0,0,0,1,446,406,0,2,-0.3169678043883623,1.700597447494709
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,32,2306,0,0,1,0,0,0,0,1,0,0,25,16,0,1,-2.90617768685019,-1.004642666540271
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298,1231,2,0,3.7673016304344276,-0.4071407733412677
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,1,-3.1129296572244147,-1.3604947914989478
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348,1295,0,0,3.1837807564728595,-1.4403476871618637
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544,1514,0,0,2.6928253882567565,-1.8181119280679203
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285,1247,0,0,2.6448925924610567,-0.34049714848847545
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205,1193,2,2,1.889183222907744,2.9832111241308885
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,1,-2.4608389196523603,-0.25986831706786756
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,44,2519,0,0,0,1,0,0,0,0,1,0,66,48,0,1,-2.1035457295677116,-1.1281563997718538
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507,1478,0,0,3.6987252352006523,-1.5650832514373572
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0,2,0.20991111473128166,0.2431795867862557
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0,2,1.0619477246666005,0.0890226431310184
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0,1,-2.5796600475354747,-1.5763271967187742
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,2,0.6221720384906945,-0.1457993572235686
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,49,2417,0,1,0,0,0,0,0,1,0,0,907,854,0,3,1.8672279600214448,-1.5907877869375828
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460,1365,1,0,2.9712857610968855,-0.5277054133646117
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,47,2789,0,0,0,0,1,0,0,1,0,0,597,538,1,2,-0.40293331030298557,4.284897097994347
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,0,0,0,1,0,0,0,0,1,0,47,39,0,1,-2.405363481015999,0.11377397391026772
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,0,0,1,0,0,0,0,1,0,0,18,16,0,1,-2.5937802698270573,-1.4968045649851005
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0,1,-2.0292122251741858,1.3162819784862834
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074,1891,3,3,6.006011642427262,-1.3544156245731085
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,1,0,0,0,0,0,0,0,0,1,34,26,0,1,-2.6239952894837777,-1.0458198100898026
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,1,0,0,0,0,0,0,1,0,0,992,935,0,3,4.035373033903502,0.23922196079916785
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,1,-2.4368505518671117,-0.030794122423383842
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,0,0,1,0,0,0,0,0,0,1,659,633,0,2,0.3272633440732221,2.542189622390381
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,1,-1.4240393313236752,-0.9600501930240768
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0,1,-2.248831202907262,-1.3800002099241309
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0,3,1.7769183316668298,0.8126141825934474
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312,1109,1,3,5.369926942135913,-1.8932492485806962
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,0,0,0,1,0,0,0,0,0,1,982,925,0,2,2.1306783217630105,1.2475834315136602
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,1,0,0,0,0,0,0,1,0,0,1550,1504,0,0,2.216190585238237,0.7732794312366106
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795,1762,0,3,3.3406133917893377,-0.7415294243878533
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,51,2219,0,1,0,0,0,0,0,0,0,1,22,10,1,1,-2.7597602361203104,-1.101827604624876
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,1,0,0,0,0,0,0,0,0,1,145,141,0,1,-1.6232816085978812,0.546417033294785
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,51,2565,0,0,1,0,0,0,0,0,1,0,838,730,1,0,2.286534956879756,0.5158751101588156
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,0,0,1,0,0,0,0,0,0,1,28,28,0,1,-1.7111374819630152,-1.8218407928106095
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0,1,-0.36624836406327854,-0.09687047439729313
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,0,1,0,0,0,0,0,0,0,1,32,18,0,1,-2.2451442616370136,-0.7592565606701648
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667,1632,1,0,3.778497720792195,-1.7346612929937033
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,0,0,0,1,0,0,0,1,0,0,790,760,0,2,1.9203201864023196,1.3763275368667696
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,38,2647,0,1,0,0,0,0,0,1,0,0,355,328,1,1,-0.8630909021337021,-0.3840884233762686
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0,3,5.000120230236358,-1.4205804480459976
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916,1763,3,3,5.507387146318463,-1.4004667652689198
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,0,1,0,0,0,0,0,1,0,0,67,62,0,1,-2.6569159763402888,-0.8628669387537601
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,52,2185,1,0,0,0,0,0,0,1,0,0,704,676,2,2,0.07106938709712478,3.892591403933467
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,0,0,1,0,0,0,0,1,0,0,758,715,0,0,1.974627959928222,-2.2135908492880527
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,1,0,0,0,0,0,0,1,0,0,221,206,0,1,-0.8988993255676592,0.25861262696561815
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,1,-2.4329986978285483,-1.5576862509112082
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,0,0,1,0,0,0,0,0,0,1,1606,1527,1,0,3.2478708970542343,-1.1446075847253658
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,0,0,1,0,0,0,0,0,0,1,274,271,0,3,3.372334387500481,1.077885256354843
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,0,0,0,1,0,0,0,0,0,1,493,479,0,2,0.4698041492012323,0.2537064957209584
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,1,-2.516628363850178,0.06361491723275044
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,0,0,1,0,0,0,0,1,0,0,38,27,0,1,-2.3413810027478825,-1.3649591766285885
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,0,1,0,0,0,0,0,0,1,0,386,375,0,0,0.5356866936966539,-1.0688190364911003
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,1,0,0,0,0,0,0,1,0,0,37,35,0,1,-2.5500071159943483,-0.5998462118528314
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,52,2314,0,1,0,0,0,0,0,1,0,0,297,288,1,2,-0.8305922993898839,0.38756484335218366
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,66,2573,0,1,0,0,0,0,0,1,0,0,923,870,0,0,2.3183901200770194,-1.8921344476309863
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,0,1,0,0,0,0,0,0,0,1,952,876,0,2,2.0616923739071877,1.649172138818416
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,0,0,0,1,0,0,0,1,0,0,64,58,0,1,-2.509147566828991,-1.0401657533412654
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,0,1,0,0,0,0,0,1,0,0,41,36,0,1,-2.028296558778779,-1.4517373791669317
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,0,1,0,0,0,0,0,0,1,0,32,13,1,1,-2.6303624070771607,-1.3909409108518271
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,0,0,0,1,0,1,0,0,0,0,1235,1207,0,3,4.663339508341449,-2.260628148803986
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,50,2755,0,0,1,0,0,0,0,1,0,0,1383,1276,1,0,3.050790220566887,0.9592267051841287
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,49,2782,0,0,0,1,0,0,0,0,1,0,1549,1534,0,3,4.284358876956225,-1.210533930813787
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,53,2835,0,1,0,0,0,0,0,1,0,0,1682,1549,2,0,2.5812414331142532,1.427158333983337
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,0,0,0,0,1,0,0,0,0,1,1024,850,0,2,1.3623642954559385,4.109368670543165
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,52,2833,0,0,1,0,0,0,0,1,0,0,279,142,2,2,-0.16880895509269306,2.7698874164964584
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0,1,-2.072072702730549,-1.4371140150924264
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,0,0,1,0,0,0,0,0,0,1,40,33,0,1,-2.403137753286605,-0.8502880431543542
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,44,2653,0,0,1,0,0,0,0,1,0,0,119,101,0,1,-1.5832333164879684,-1.327144765844043
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,0,0,0,1,0,0,0,0,0,1,19,17,0,1,-2.915817770799554,-0.48327546372628666
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,0,0,1,0,0,1,0,0,0,0,47,24,0,1,-1.6478224552102574,-0.7746930427248737
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,0,1,0,0,0,1,0,0,0,0,724,539,0,3,4.132651187910335,0.2673955821310948
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649,1622,4,0,3.647068271776917,-0.40475125791227223
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,0,0,1,0,0,0,0,0,1,0,1702,1669,1,0,3.8742601819638716,-0.08109859757996246
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,0,0,1,0,0,0,0,1,0,0,1169,1147,0,3,3.0265933846546482,1.4958604660626358
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,0,1,0,0,0,0,0,0,1,0,19,14,0,1,-2.6632862192632687,-1.646031039204436
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148,1114,2,2,0.24073525497009585,2.0504082698240995
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,50,2530,0,1,0,0,0,0,0,1,0,0,1253,1226,0,0,2.2643601800255295,-1.8147612128818404
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228,1120,0,3,2.7151015750847285,-0.17156150965790992
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,0,1,0,0,0,0,0,0,1,0,658,567,0,2,0.6332772271106952,2.4055775440272154
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,0,1,0,0,0,0,0,0,0,1,90,89,0,1,-1.8442824683183834,-0.38346941027892173
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,0,1,345,276,0,2,0.46585844224673073,0.31097087816063174
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,0,1,0,36,28,0,1,-2.6543930545513987,-0.6209079597214423
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,0,1,0,45,27,0,1,-2.9938821770138375,-0.8465694100588842
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,0,1,0,0,801,701,0,3,3.1284934612607675,0.34011216518315823
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,0,35,32,0,1,-2.7560741607935753,-0.16245001022461653
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,0,0,1,0,0,0,0,0,0,1,447,439,0,2,0.24365619634146005,1.1040586192402493
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,0,1,775,775,0,2,0.20024721190276668,2.5337283845611775
